message|labeller_id|label
"""Keita Baldé ha encontrado una solución y ha alquilado un edificio para un total de sesenta temporeros que dormían en la calle, en un barrio de Lleida, tras la negativa de un grupo de hoteles de querer alojarlos"""|1|non-racist
La Policía descubre una mafia que falsificaba documentación para que los inmigrantes ilegales tengan papeles|1|non-racist
La Policía descubre una mafia que falsificaba documentación para que los inmigrantes ilegales tengan papeles Última hora Andalucía|1|non-racist
Por el programa pasan miembros destacados de Atlas Network nacionales e internacionales. Recordemos que hace dos meses Facebook denunció trampas digitales en México, Bolivia y Venezuela por parte de CLS Strategies empresa muy vinculada a Atlas Network.|1|non-racist
La canciller alemana dirá adiós a su cargo en septiembre de 2021 tras 15 años al frente de Alemania y sin un sucesor claro que ocupe su lugar. Te lo contamos vía @pronostika_|1|non-racist
“Cuando un menor no acompañado cumple 18 años, la comunidad se deshace de él, la mayoría termina viviendo en la calle”, denuncian desde la Asociación Marroquí para la Integración.|1|non-racist
🔴 800 bulos, mentiras, alertas falsas y desinformaciones sobre el #coronavirus ya desmentidos 🔴 Recuerda: ❌ NO COMPARTAS algo si sospechas que es mentira 📲 Mándanos lo que te huela raro al whatsapp +34 644 229 319|1|non-racist
"El jueves teníamos nuestra presentación de SPECTRAM, prevista desde hacia días en abierto. Imposible abrir registro con tan poco tiempo. Hicimos un protocolo de gestión de crisis por si acaso, pensando que ""ayer tuvimos mala suerte""👇🏽"|1|non-racist
📢En la web de Nuestro Observatorio Español del #Racismo y la Xenofobia #OBERAXE encontrarás el Informe 'Delimitación Conceptual en Materia de #DelitosDeOdio'. Con una introducción de la secretaria de Estado de Migraciones, @jalloul_hana. 🗒️ @inclusiongob|1|non-racist
Y claro, solo hay que echar un vistazo al monográfico de odio y mentiras hacia podemos desde El Mundo en el mismo día para entender que no es un error, sino un modus operandis. No es PERIODISMO, llámalo como quieras, pero no es periodismo.|1|non-racist
⚠ Aumentan un 600% los delitos en Casa de Campo y la Policía lo atribuye a un centro de menas. Los políticos y tertulianos progres que se empeñan en negar la evidencia son los mismos que jamás querrían que abriera un centro en sus barrios acomodados.|1|racist
🎴 Muere un Policía Nacional contagiado de #coronavirus por los inmigrantes de #Canarias|1|racist
📌 Castilla y León reporta 191 nuevos contagios de #Covid_19, 64 diagnosticados en las últimas 24 horas. Burgos es la provincia más afectada, con 83 nuevos contagios.|1|non-racist
🎥Primera parte 👉 Recibimiento a los HOSTELEROS de LEÓN en la más ABSOLUTA RUINA. 🎥Segunda parte 👉 Recibimiento de inmigrantes ILEGALES en CANARIAS. #LAÑESTÁENPELIGRO #LEVANTANDOESPAÑA|1|racist
La Audiencia Nacional concede el tercer grado al expresidente de Bankia, Rodrigo Rato. Te explicamos aquí en qué consiste y qué libertades otorga este grado de clasificación de los reclusos.|1|non-racist
-Según las cifras oficiales, en lo que va de 2020 las llegadas de inmigrantes ilegales por mar a Italia ascienden a 15.000, casi cuatro veces más que el año pasado. -De ellos, los tunecinos son la nacionalidad más representada, con 6.500 desembarcados.|1|non-racist
"🔴 Un reciente informe de un enviado de la ONU revela que la mayoría de los inmigrantes que cruzan el mar para llegar a la UE; “No necesitan protección internacional (al no tratarse de refugiados.)"" No me digas ..."|1|racist
Circula un vídeo en el que aparece un grupo de hombres haciendo ejercicio junto a un rótulo en el que se señala: “Llegan a Canarias desnutridos y sin fuerzas”. ❌❌ Es FALSO. Se trata de un luchador senegalés que estaba en España para competir.|1|non-racist
↪️ Todos los líderes musulmanes moderados en Francia tienen vínculos con el salafismo, la Hermandad Musulmana o el partido de Erdogan. ↪️ Básicamente, significa que no hay un líder musulmán moderado en Francia. En Francia ni en ninguna otra parte., pero esto no se podía saber.|1|racist
La Policía detiene en Granada a dos inmigrantes ilegales con antecedentes por varios atracos con violencia|1|unknown
Los expertos consultados aseguran que una mascarilla usada correctamente no provoca falta de oxígeno|1|non-racist
VOX dará voz a millones de catalanes en el Parlamento de Cataluña frente al separatismo, la corrupción, la inseguridad y los menas 💪🇪🇸|1|non-racist
En nos hemos puesto en contacto con las distintas Comunidades Autónomas para saber cuál es la situación de los centros educativos en un inicio de curso marcado por la #Covid_19. 👇|1|non-racist
Andalucía declara las pateras como factor de riesgo: someterá a PCR a todos los inmigrantes ilegales|1|racist
"Vox exige deportaciones inmediatas: ""Sánchez limita la movilidad a españoles mientras reparte inmigrantes"""|1|racist
".@IreneMontero dice que ""no es mala noticia"" el aumento de actividad del 016: ""Las que están en riesgo llaman más y están confiando"""|1|non-racist
Israel Fernández y Diego del Morao: “Somos gitanos humildes, pero muy señoritos”|1|non-racist
La Guardia Civil pone 4 denuncias en un hotel canario en el que los inmigrantes se lanzaban a la piscina 🔗|1|non-racist
El hotel de 4 estrellas de Almería para inmigrantes en cuarentena llegó al 72% de ocupación en Navidad|1|non-racist
📌 Galicia: Confinado un edificio de Monforte de Lemos por un brote de coronavirus con 9 positivos. 📌 Castilla-La Mancha: Confinan el municipio de Villamalea (Albacete) por transmisión comunitaria.|1|non-racist
"Abascal pide detener ""a la extrema izquierda, menas e infiltrados que provocan disturbios y saqueos"""|1|non-racist
Salvamento Marítimo y Guardia Civil no dan abasto: llegan 228 inmigrantes a Almería ¡sólo este fin de semana!|1|non-racist
La Policía detiene a una mujer que elaboraba contratos de alquiler falsos a inmigrantes ilegales por 1.200 €|1|racist
#OlaDeCalor: los consejos de Sanidad... y los #fakes que vuelven.|1|non-racist
🔴 Un grupo de inmigrantes de botellón y sin mascarilla hacen caso omiso de las indicaciones de la policía local en Badiá del Vallés, que intentaba desalojarlos. CasosAislados|2|racist
🔴El número de inmigrantes que llega a las islas crece un 520% en lo que va de año. Dale a esto 10 años más.|2|racist
Intento de motín con cuchillos y tijeras en un centro de 'menas' en Gran Canaria|2|unknown
Detenidos cuatro menas por la brutal paliza a un joven en el distrito madrileño de San Blas|2|racist
🛑 Menores inmigrantes asaltan fincas y viviendas en El Salobre en San Bartolomé de Tirajana, Gran Canaria. Los canarios ya tienen su Lampedusa.|2|racist
El efecto llamada de Sánchez: las costas de Canarias reciben una media de 147 menas al mes|2|unknown
❌ No, estas fotos no son de la manifestación del 1 de agosto en Berlín contra las medidas de Alemania para frenar el coronavirus: son protestas antirracistas llevadas a cabo en junio 👇|2|non-racist
Presión extrema de Sánchez a Andalucía: la comunidad soporta un 40% de los menas acogidos en España|2|unknown
🔪 ➡️ Durante una transmisión en vivo de BFMTV desde la escena del crimen, puedes escuchar a la gente en los alrededores gritando y riendo. 📌 El ataque ocurrió en una pequeña ciudad en la periferia de París y está compuesta por una gran parte de musulmanes.|2|racist
Carmen Calvo llama xenófoba a la Junta de Andalucía por rechazar los traslados ocultos de inmigrantes|2|non-racist
📲 La identidad digital, el pseudonimato, la libertad de expresión y derecho de la información en el entorno digital: las novedades de la Carta de Derechos Digitales. #DíaEuropeoDeLaProtecciónDeDatos #DíaProtecciónDeDatos|2|non-racist
Las declaraciones a las que hace mención el abogado boliviano son las realizadas en el programa Estado de Alarma, bloqueado en repetidas ocasiones por youtube por mensajes de odio y noticias falsas. Escuchen, es totalmente intolerable|2|non-racist
España obligará a guardar una cuarentena de 14 días a los viajeros internacionales a partir del 15 de mayo vía @eldiarioes|2|non-racist
Quizás sea la primera vez en la historia que un partido político borra de su web su programa electoral por vergüenza ajena. VOX lo ha hecho tras hacer el ridículo, pero siempre tendremos WayBackMachine, desde aquí podéis ver que ayer estaba publicado.|2|non-racist
📍ARRECIFE (Canarias). ➡️560 inmigrantes llegan desde la noche del jueves. 🤬Vienen a integrarse y desde el primer día andan buscando trabajo 🤬 ‼️Esta situación es sumamente INSOPORTABLE‼️ #StopInmigraciónIlegal #LaÑEstáEnPeligro #LevantandoEspaña|2|racist
"""Tuve que recurrir a pedir comida que otras familias del barrio donaban porque mi situación era insostenible"", cuenta Ricardo, que estuvo meses esperando cobrar el ERTE. Así es vivir a la espera de recibir una ayuda estatal en plena pandemia:"|2|non-racist
Cuándo volveremos a una #sanidadparatodos #sanidaduniversal? Seguiremos luchando para conseguir que todos y todas tengamos acceso a unos derechos minimos!!!!|2|non-racist
La aplicación #RadarCOVID registra medio millón de descargas en dispositivos con sistema Android. En Newtral analizamos las luces y sombras de la app de rastreo de #Covid_19 en España.|2|non-racist
Muchas de estas cuentas tienen 0 seguidores y algunas aún no les dio tiempo ni a ponerle una imagen, ya que son creadas hace menos de una semana.|2|non-racist
🇲🇾 El ex primer ministro de Malasia afirma que «los musulmanes tienen derecho a matar franceses»|2|non-racist
Cientos de inmigrantes ilegales del CETI Melilla se manifiestan para exigir su traslado a la península|2|non-racist
🔎⚽️ Falsas muertes, audios apócrifos, vídeos virales y enfermedades nunca confirmadas…. Diego Armando Maradona fue blanco de numerosos bulos a lo largo de su vida. Enumeramos algunos de ellos 👇|2|non-racist
Eh, eh, eh! Hoy, doble combo de #HISTORIA: Las Sufragistas y El Cid, ganar batallas después de muertos. Con @PutoMikel y @herstoricas. Empezamos a las 10:00.|2|non-racist
💸 Más de 26 millones de los impuestos de los españoles destinados al recibimiento y trato de inmigrantes ilegales. Se ayuda y subvenciona a las ONG que colaboran con las mafias mientras se abandona a la Policía y a la Guardia Civil. 📢 #MotivosParaLaMoción|2|unknown
@sophie_remi Me encantan los negros. Los negros buenos que trabajan y que no van atracando a ancianos por ahi. El resto a su país.|2|racist
📍CANARIAS🇮🇨 👉Apartamentos Puerto Rico. 🤬Sin restricciones para estos inmigrantes ilegales, no hay toque de queda😤 ◼️Que siga el TODO INCLUIDO, paga España‼️ #StopInmigraciónIlegal 📌Mientras, sigue la RUINA y los suicidios de los autónomos 😪 #LaÑEstáEnPeligro #SoloQuedaVox|2|racist
#Nospreguntáispor... las exageraciones y afirmaciones sin prueba del mensaje sobre qué “mata” los riñones. Esto es lo que sabemos. 👇|2|non-racist
↪️ Todos los líderes musulmanes moderados en Francia tienen vínculos con el salafismo, la Hermandad Musulmana o el partido de Erdogan. ↪️ Básicamente, significa que no hay un líder musulmán moderado en Francia. En Francia ni en ninguna otra parte., pero esto no se podía saber.|2|unknown
📸 Cientos de inmigrantes ilegales de origen subsahariano son trasladados a complejos turísticos y lujosos hoteles al sur de Gran Canaria. Mientras que miles de españoles no pueden permitirse unas vacaciones.|2|racist
🔴 Continúa la tensión, los temporeros inmigrantes se saltan el cordón policial de Policía Nacional y Local en Albacete.|2|racist
Llegan a Almería dos nuevas pateras con 26 inmigrantes ilegales|2|non-racist
El Gobierno reconoce que deja libres en Madrid a los inmigrantes de Canarias rechazados por Italia|2|unknown
Se llamaba Eleazar Benjamín Blandón Herrera|2|non-racist
🛑Pero lo importante es legislar para llamar ‘MENAs’ a los MENAs porque estigmatiza.|2|unknown
"Fin del experimento sueco contra el coronavirus: ""Es una pesadilla que vuelve"". Por Iñigo Sáenz de Ugarte a través de @eldiarioes"|2|non-racist
Tengo muchas, muchas ganas de escuchar a @Seydou32343293. #RegularizacionYA es un proceso definido e impulsado por inmigrantes como él. España tiene mucha suerte de que alguien con su historia haya decidido establecerse aquí.|2|non-racist
Si consumir es un acto político, la primera batalla es la información. Imprescindible esta sección de @BrendaChavez_ con @Carrocombate y @nazaret_castro_:|2|non-racist
.@rvilasanjuan es, posiblemente, la voz más lúcida y mejor informada de nuestro país en el debate sobre la #VacunaCOVID19 y sus consecuencias globales. Esta publicación del @rielcano demuestra porqué.|2|non-racist
"""Lo que nos une como diáspora es que estamos todos fuera y compartimos la experiencia de haber sobrevivido”, dice la armenio española Luiza Grigoryan. La voz de Armenia en España durante la guerra en #NagornoKarabaj"|2|non-racist
@ingravito Gracias a vosotras por hacer música con el corazón. Un abrazo. ❤️|2|non-racist
📻 El cierre de comercios chinos en Madrid, los bulos sobre el Ingreso Mínimo que crean el caos y las mentiras sobre el #Orgullo2020 y las mascarillas ❌ Todo esto en #MalditaLaHora, nuestro podcast semanal para que no te la cuelen ¡Ya disponible aquí! 👇|2|non-racist
